,Date,Visitor,Visitor Score,Home Team,Home Score,Line
12720,09/06/1997,Washington,42.0,Brigham Young,20.0,-6.0
12721,09/06/1997,North Texas,7.0,Oregon State,33.0, 
12722,09/06/1997,Iowa State,10.0,Wyoming,56.0,12.0
12723,09/06/1997,Nevada-Las Vegas,14.0,Nevada-Reno,31.0, 
12724,09/06/1997,Portland State,0.0,Idaho,46.0, 
12725,09/06/1997,Sam Houston State,6.0,Texas A+M,59.0, 
12726,09/06/1997,Central Michigan,6.0,Florida,82.0, 
12727,09/06/1997,Ohio,21.0,Maryland,14.0, 
12728,09/06/1997,U-C-F,31.0,South Carolina,33.0, 
12729,09/06/1997,Kent State,23.0,Youngstown State,44.0, 
12730,09/06/1997,No Carolina State,45.0,Duke,14.0,-8.0
12731,09/06/1997,UL-Monroe,16.0,Arkansas,28.0,22.5
12732,09/06/1997,Purdue,22.0,Toledo,36.0, 
12733,09/06/1997,Rutgers,14.0,Texas,48.0,38.0
12734,09/06/1997,Southern Miss,24.0,Illinois,7.0,-3.5
12735,09/06/1997,S-M-U,15.0,Mississippi,23.0,4.5
12736,09/06/1997,U-A-B,7.0,Memphis,28.0, 
12737,09/06/1997,Eastern Michigan,24.0,Missouri,44.0, 
12738,09/06/1997,Kansas State,47.0,Northern Illinois,7.0, 
12739,09/06/1997,Air Force,41.0,Rice,12.0,4.5
12740,09/06/1997,Cincinnati,17.0,Tulane,31.0,-9.0
12741,09/06/1997,Florida State,14.0,Southern Cal,7.0,-14.0
12742,09/06/1997,UTEP,3.0,Louisiana State,55.0,35.5
12743,09/06/1997,New Mexico State,24.0,New Mexico,61.0, 
12744,09/06/1997,Oklahoma State,31.0,UL-Lafayette,7.0, 
12745,09/06/1997,Baylor,37.0,Fresno State,35.0,0.0
12746,09/06/1997,Idaho State,7.0,Utah State,41.0, 
12747,09/06/1997,Northridge State,21.0,Hawaii,34.0, 
12748,09/11/1997,Alabama,20.0,Vanderbilt,0.0,-14.0
12749,09/13/1997,Clemson,19.0,No Carolina State,17.0,1.0
12750,09/13/1997,Colorado,3.0,Michigan,27.0,1.0
12751,09/13/1997,Maryland,7.0,Florida State,50.0,31.0
12752,09/13/1997,West Virginia,24.0,Boston College,31.0,-6.0
12753,09/13/1997,Duke,20.0,Northwestern,24.0,17.0
12754,09/13/1997,Mississippi,9.0,Auburn,19.0,19.0
12755,09/13/1997,Missouri,7.0,Kansas,15.0,3.0
12756,09/13/1997,Boise State,26.0,Central Michigan,44.0, 
12757,09/13/1997,Lafayette,14.0,Army,41.0, 
12758,09/13/1997,Memphis,21.0,Michigan State,51.0,19.0
12759,09/13/1997,Temple,10.0,Penn State,52.0,37.0
12760,09/13/1997,South Carolina,15.0,Georgia,31.0,6.5
12761,09/13/1997,Bowling Green,13.0,Ohio State,44.0, 
12762,09/13/1997,Akron,20.0,Miami-Ohio,49.0, 
12763,09/13/1997,Ball State,6.0,Indiana,33.0, 
12764,09/13/1997,Tulsa,16.0,Iowa,54.0,22.0
12765,09/13/1997,Nevada-Las Vegas,24.0,Air Force,25.0,21.0
12766,09/13/1997,U-C-F,24.0,Nebraska,38.0, 
12767,09/13/1997,Illinois,14.0,Louisville,26.0,6.5
12768,09/13/1997,Idaho,43.0,Idaho State,0.0, 
12769,09/13/1997,Arizona State,23.0,Miami-Florida,12.0,10.0
12770,09/13/1997,Marshall,42.0,Kent State,17.0, 
12771,09/13/1997,Notre Dame,17.0,Purdue,28.0,-18.0
12772,09/13/1997,Richmond,7.0,Virginia,26.0, 
12773,09/13/1997,San Diego State,3.0,Washington,36.0,21.0
12774,09/13/1997,U.C.L.A.,66.0,Texas,3.0,10.0
12775,09/13/1997,Oregon,24.0,Nevada-Reno,20.0, 
12776,09/13/1997,Wake Forest,24.0,East Carolina,25.0,13.0
12777,09/13/1997,Western Michigan,21.0,Northern Illinois,13.0, 
12778,09/13/1997,Stanford,17.0,North Carolina,28.0,13.0
12779,09/13/1997,Syracuse,3.0,Virginia Tech,31.0,2.5
12780,09/13/1997,Washington State,28.0,Southern Cal,21.0,6.0
12781,09/13/1997,Wisconsin,56.0,San Jose State,10.0,-17.0
12782,09/13/1997,Central Arkansas,35.0,Arkansas State,36.0, 
12783,09/13/1997,Eastern Michigan,35.0,Toledo,38.0, 
12784,09/13/1997,Fresno State,0.0,Oklahoma State,35.0,6.5
12785,09/13/1997,Iowa State,29.0,Minnesota,53.0,6.0
12786,09/13/1997,UL-Monroe,16.0,Louisiana Tech,17.0,9.5
12787,09/13/1997,Rutgers,7.0,Navy,36.0,19.0
12788,09/13/1997,Ohio,20.0,Kansas State,23.0, 
12789,09/13/1997,UL-Lafayette,14.0,Texas Tech,59.0, 
12790,09/13/1997,Indiana State,6.0,North Texas,41.0, 
12791,09/13/1997,Arkansas,9.0,S-M-U,31.0,-6.5
12792,09/13/1997,Pittsburgh,35.0,Houston,24.0,1.5
12793,09/13/1997,Rice,30.0,Tulane,24.0,-3.5
12794,09/13/1997,Northridge State,18.0,New Mexico State,28.0, 
12795,09/13/1997,New Mexico,38.0,UTEP,20.0,-16.5
12796,09/13/1997,Louisiana State,24.0,Mississippi State,9.0,-12.5
12797,09/13/1997,Colorado State,35.0,Utah State,24.0, 
12798,09/13/1997,Utah,32.0,Texas Christian,18.0,-4.0
12799,09/13/1997,U-A-B,10.0,Arizona,24.0, 
12800,09/13/1997,Wyoming,35.0,Hawaii,6.0,-12.0
12801,09/18/1997,Miami-Florida,17.0,Pittsburgh,21.0,-16.0
12802,09/20/1997,Boston College,35.0,Rutgers,21.0,-14.5
12803,09/20/1997,Georgia Tech,28.0,Wake Forest,26.0,-7.0
12804,09/20/1997,North Carolina,40.0,Maryland,14.0,-22.0
12805,09/20/1997,Penn State,57.0,Louisville,21.0,-20.5
12806,09/20/1997,Ball State,14.0,Purdue,28.0, 
12807,09/20/1997,Baylor,3.0,Michigan,38.0,25.5
12808,09/20/1997,San Diego State,10.0,Wisconsin,36.0,8.5
12809,09/20/1997,Washington State,35.0,Illinois,22.0,-9.5
12810,09/20/1997,UL-Monroe,3.0,Georgia,42.0,28.5
12811,09/20/1997,Kentucky,49.0,Indiana,7.0,2.5
12812,09/20/1997,Rice,40.0,Northwestern,34.0,6.5
12813,09/20/1997,Arkansas,17.0,Alabama,16.0,18.5
12814,09/20/1997,Michigan State,23.0,Notre Dame,7.0,3.0
12815,09/20/1997,South Carolina,26.0,East Carolina,0.0,3.0
12816,09/20/1997,Arizona,20.0,Ohio State,28.0,17.5
12817,09/20/1997,Florida State,35.0,Clemson,28.0,-20.0
12818,09/20/1997,Iowa,63.0,Iowa State,20.0,-25.0
12819,09/20/1997,Nebraska,27.0,Washington,14.0,2.5
12820,09/20/1997,Tennessee,20.0,Florida,33.0,3.0
12821,09/20/1997,Fresno State,40.0,Oregon,43.0,16.5
12822,09/20/1997,San Jose State,10.0,Wyoming,30.0,28.0
12823,09/20/1997,Stanford,27.0,Oregon State,24.0,-11.5
12824,09/20/1997,Missouri,42.0,Tulsa,21.0,-4.5
12825,09/20/1997,UL-Lafayette,0.0,Texas A+M,66.0, 
12826,09/20/1997,Kent State,41.0,Eastern Michigan,38.0, 
12827,09/20/1997,Nevada-Reno,19.0,Southern Miss,35.0, 
12828,09/20/1997,Tulane,19.0,Syracuse,30.0,20.5
12829,09/20/1997,Virginia Tech,23.0,Temple,13.0,-22.0
12830,09/20/1997,Oklahoma,36.0,California,40.0,4.5
12831,09/20/1997,Toledo,23.0,Western Michigan,13.0, 
12832,09/20/1997,Army,17.0,Duke,20.0,-6.5
12833,09/20/1997,Bowling Green,31.0,Akron,28.0, 
12834,09/20/1997,Buffalo,0.0,Ohio,50.0, 
12835,09/20/1997,Central Michigan,28.0,Louisiana Tech,56.0, 
12836,09/20/1997,Idaho,10.0,U-C-F,41.0, 
12837,09/20/1997,Jacksonville St,16.0,U-A-B,34.0, 
12838,09/20/1997,Kansas,7.0,Cincinnati,34.0,4.0
12839,09/20/1997,Minnesota,20.0,Memphis,17.0,1.0
12840,09/20/1997,Northern Illinois,14.0,No Carolina State,41.0, 
12841,09/20/1997,Southern Utah,34.0,Arkansas State,24.0, 
12842,09/20/1997,Western Illinois,7.0,Marshall,48.0, 
12843,09/20/1997,Auburn,31.0,Louisiana State,28.0,6.0
12844,09/20/1997,North Texas,30.0,Texas Tech,27.0, 
12845,09/20/1997,Navy,46.0,S-M-U,16.0,1.0
12846,09/20/1997,Texas Christian,16.0,Vanderbilt,40.0,7.0
12847,09/20/1997,Air Force,24.0,Colorado State,0.0,13.5
12848,09/20/1997,UTEP,3.0,Utah,56.0,25.5
12849,09/20/1997,Weber State,7.0,Boise State,24.0, 
12850,09/20/1997,New Mexico,25.0,Utah State,22.0, 
12851,09/20/1997,Brigham Young,13.0,Arizona State,10.0,7.5
12852,09/20/1997,Hawaii,15.0,Nevada-Las Vegas,25.0,4.0
12853,09/25/1997,No Carolina State,18.0,Wake Forest,19.0,-4.5
12854,09/27/1997,Navy,17.0,Duke,26.0,-9.5
12855,09/27/1997,Ohio State,31.0,Missouri,10.0,-15.5
12856,09/27/1997,Virginia,20.0,North Carolina,48.0,15.5
12857,09/27/1997,Northwestern,9.0,Purdue,21.0,3.0
12858,09/27/1997,Illinois,10.0,Iowa,38.0,28.0
12859,09/27/1997,Arkansas State,0.0,Virginia Tech,50.0, 
12860,09/27/1997,Eastern Michigan,31.0,Central Michigan,24.0, 
12861,09/27/1997,Miami-Ohio,38.0,Army,14.0, 
12862,09/27/1997,Western Michigan,7.0,Ohio,31.0, 
12863,09/27/1997,Florida,55.0,Kentucky,28.0,-19.5
12864,09/27/1997,Wyoming,19.0,Colorado,20.0,13.0
12865,09/27/1997,Marshall,42.0,Ball State,16.0, 
12866,09/27/1997,Indiana,26.0,Wisconsin,27.0,13.0
12867,09/27/1997,Bowling Green,0.0,Kansas State,58.0, 
12868,09/27/1997,Brigham Young,19.0,S-M-U,16.0,-12.5
12869,09/27/1997,Arizona,27.0,U.C.L.A.,40.0,8.5
12870,09/27/1997,Notre Dame,14.0,Michigan,21.0,14.0
12871,09/27/1997,Texas A+M,36.0,North Texas,10.0, 
12872,09/27/1997,West Virginia,28.0,Miami-Florida,17.0,9.0
12873,09/27/1997,Arizona State,13.0,Oregon State,10.0,-10.5
12874,09/27/1997,Boise State,0.0,Washington State,58.0, 
12875,09/27/1997,Southern Miss,13.0,Alabama,27.0,7.0
12876,09/27/1997,Cincinnati,24.0,Boston College,6.0,1.5
12877,09/27/1997,Maryland,24.0,Temple,21.0,-1.0
12878,09/27/1997,U-C-F,14.0,Auburn,41.0, 
12879,09/27/1997,Houston,45.0,Minnesota,43.0,6.0
12880,09/27/1997,Louisville,14.0,Oklahoma,35.0,9.0
12881,09/27/1997,Louisiana Tech,13.0,Arkansas,17.0, 
12882,09/27/1997,UL-Monroe,7.0,Oklahoma State,38.0,21.5
12883,09/27/1997,Nevada-Reno,13.0,Toledo,31.0, 
12884,09/27/1997,Southern Cal,27.0,California,17.0,-3.0
12885,09/27/1997,South Carolina,17.0,Mississippi State,37.0,-2.5
12886,09/27/1997,Vanderbilt,3.0,Mississippi,15.0,2.0
12887,09/27/1997,Clemson,20.0,Georgia Tech,23.0,1.0
12888,09/27/1997,Akron,0.0,Louisiana State,56.0, 
12889,09/27/1997,Texas,38.0,Rice,31.0,-14.0
12890,09/27/1997,U-A-B,42.0,UL-Lafayette,7.0, 
12891,09/27/1997,New Mexico State,16.0,UTEP,24.0, 
12892,09/27/1997,San Diego State,18.0,Air Force,24.0,7.5
12893,09/27/1997,Illinois State,6.0,Nevada-Las Vegas,41.0, 
12894,09/27/1997,Oregon,49.0,Stanford,58.0,8.5
12895,10/02/1997,Utah,13.0,Fresno State,27.0,-9.0
12896,10/03/1997,Utah State,35.0,Brigham Young,42.0, 
12897,10/04/1997,East Carolina,0.0,Syracuse,56.0,13.5
12898,10/04/1997,Iowa,7.0,Ohio State,23.0,4.0
12899,10/04/1997,Miami-Florida,0.0,Florida State,47.0,19.5
12900,10/04/1997,Pittsburgh,13.0,Temple,17.0,-6.5
12901,10/04/1997,Rutgers,0.0,West Virginia,48.0,27.0
12902,10/04/1997,Wake Forest,13.0,Virginia,21.0,9.0
12903,10/04/1997,Auburn,23.0,South Carolina,6.0,-7.5
12904,10/04/1997,Arkansas,7.0,Florida,56.0,34.0
12905,10/04/1997,Miami-Ohio,24.0,Virginia Tech,17.0, 
12906,10/04/1997,Minnesota,10.0,Michigan State,31.0,25.0
12907,10/04/1997,Mississippi,17.0,Tennessee,31.0,25.0
12908,10/04/1997,UTEP,7.0,Clemson,39.0,35.0
12909,10/04/1997,Mississippi State,0.0,Georgia,47.0,11.0
12910,10/04/1997,Northern Illinois,10.0,Bowling Green,35.0, 
12911,10/04/1997,Kansas State,26.0,Nebraska,56.0,20.0
12912,10/04/1997,Texas A+M,16.0,Colorado,10.0,3.0
12913,10/04/1997,U-C-F,59.0,Kent State,43.0, 
12914,10/04/1997,Iowa State,21.0,Missouri,45.0,17.5
12915,10/04/1997,Louisiana State,7.0,Vanderbilt,6.0,-15.5
12916,10/04/1997,Michigan,37.0,Indiana,0.0,-20.0
12917,10/04/1997,Oklahoma,17.0,Kansas,20.0,-3.5
12918,10/04/1997,Penn State,41.0,Illinois,6.0,-25.5
12919,10/04/1997,Rice,42.0,Tulsa,24.0,-11.0
12920,10/04/1997,Texas,16.0,Oklahoma State,42.0,-8.5
12921,10/04/1997,The Citadel,3.0,Air Force,17.0, 
12922,10/04/1997,Georgia Tech,42.0,Boston College,14.0,-7.0
12923,10/04/1997,Hawaii,0.0,Colorado State,63.0,24.0
12924,10/04/1997,Houston,10.0,U.C.L.A.,66.0,23.5
12925,10/04/1997,Notre Dame,15.0,Stanford,33.0,0.0
12926,10/04/1997,San Jose State,12.0,Oregon State,26.0,18.0
12927,10/04/1997,Washington State,24.0,Oregon,13.0,-7.5
12928,10/04/1997,Montana,13.0,Wyoming,28.0, 
12929,10/04/1997,Duke,10.0,Maryland,16.0,3.5
12930,10/04/1997,Louisville,24.0,Southern Miss,42.0,15.0
12931,10/04/1997,North Texas,17.0,Idaho,30.0, 
12932,10/04/1997,Ohio,47.0,Eastern Michigan,7.0, 
12933,10/04/1997,Arizona State,14.0,Washington,26.0,15.0
12934,10/04/1997,Ball State,13.0,Western Michigan,21.0, 
12935,10/04/1997,Alabama,34.0,Kentucky,40.0,-6.5
12936,10/04/1997,Central Michigan,14.0,Akron,53.0, 
12937,10/04/1997,Memphis,17.0,Cincinnati,20.0,12.5
12938,10/04/1997,UL-Lafayette,41.0,Arkansas State,38.0, 
12939,10/04/1997,Texas Tech,35.0,Baylor,14.0,-4.0
12940,10/04/1997,Wisconsin,26.0,Northwestern,25.0,-3.5
12941,10/04/1997,Western Kentucky,16.0,U-A-B,20.0, 
12942,10/04/1997,Army,0.0,Tulane,41.0,6.5
12943,10/04/1997,California,34.0,Louisiana Tech,41.0, 
12944,10/04/1997,Northwestern St(LA),7.0,UL-Monroe,17.0, 
12945,10/04/1997,North Carolina,31.0,Texas Christian,10.0,-26.0
12946,10/04/1997,S-M-U,15.0,New Mexico,22.0,7.0
12947,10/04/1997,Cal-San Luis Obispo,38.0,New Mexico State,35.0, 
12948,10/04/1997,Nevada-Las Vegas,21.0,Southern Cal,35.0,25.5
12949,10/04/1997,San Diego State,28.0,Arizona,31.0,10.0
12950,10/09/1997,Syracuse,50.0,Rutgers,3.0,-28.0
12951,10/11/1997,Air Force,10.0,Navy,7.0,0.0
12952,10/11/1997,Boston College,7.0,Virginia Tech,17.0,19.0
12953,10/11/1997,Florida State,51.0,Duke,27.0,-32.0
12954,10/11/1997,No Carolina State,17.0,Georgia Tech,27.0,5.0
12955,10/11/1997,Northwestern,6.0,Michigan,23.0,24.0
12956,10/11/1997,Kentucky,24.0,South Carolina,38.0,1.5
12957,10/11/1997,Georgia,13.0,Tennessee,38.0,9.0
12958,10/11/1997,Ohio State,27.0,Penn State,31.0,7.0
12959,10/11/1997,Toledo,41.0,Central Michigan,10.0, 
12960,10/11/1997,Virginia,21.0,Clemson,7.0,6.0
12961,10/11/1997,Western Michigan,34.0,Bowling Green,21.0, 
12962,10/11/1997,West Virginia,31.0,Maryland,14.0,-9.5
12963,10/11/1997,Wake Forest,12.0,North Carolina,30.0,22.0
12964,10/11/1997,Iowa State,17.0,Texas A+M,56.0,30.5
12965,10/11/1997,Louisiana Tech,13.0,Auburn,49.0, 
12966,10/11/1997,Michigan State,38.0,Indiana,6.0,-19.0
12967,10/11/1997,Illinois,7.0,Wisconsin,31.0,14.0
12968,10/11/1997,Missouri,11.0,Kansas State,41.0,11.0
12969,10/11/1997,UTEP,33.0,Tulsa,18.0,14.0
12970,10/11/1997,Brigham Young,14.0,Rice,27.0,-2.5
12971,10/11/1997,Colorado,29.0,Oklahoma State,33.0,-1.5
12972,10/11/1997,S-M-U,20.0,Utah,19.0,7.0
12973,10/11/1997,Tulane,64.0,Louisville,33.0,0.0
12974,10/11/1997,Notre Dame,45.0,Pittsburgh,21.0,-10.5
12975,10/11/1997,Oklahoma,24.0,Texas,27.0,6.0
12976,10/11/1997,Southern Miss,23.0,East Carolina,13.0,-9.0
12977,10/11/1997,Washington,30.0,California,3.0,-15.5
12978,10/11/1997,Samford,7.0,U-C-F,52.0, 
12979,10/11/1997,U.C.L.A.,39.0,Oregon,31.0,-11.0
12980,10/11/1997,Utah State,16.0,Oregon State,24.0, 
12981,10/11/1997,Texas Christian,19.0,Nevada-Las Vegas,21.0,8.0
12982,10/11/1997,Vanderbilt,17.0,Northern Illinois,7.0, 
12983,10/11/1997,Wyoming,34.0,Nevada-Reno,30.0, 
12984,10/11/1997,Ball State,32.0,Eastern Michigan,38.0, 
12985,10/11/1997,Colorado State,55.0,San Jose State,20.0,-22.0
12986,10/11/1997,Southern Cal,7.0,Arizona State,35.0,2.0
12987,10/11/1997,Akron,17.0,Marshall,52.0, 
12988,10/11/1997,Arkansas State,9.0,Memphis,38.0, 
12989,10/11/1997,UC-Davis,14.0,Idaho,44.0, 
12990,10/11/1997,Florida,21.0,Louisiana State,28.0,-14.0
12991,10/11/1997,Miami-Ohio,62.0,Kent State,26.0, 
12992,10/11/1997,Nebraska,49.0,Baylor,21.0,-36.0
12993,10/11/1997,UL-Monroe,10.0,Mississippi State,24.0,19.0
12994,10/11/1997,Purdue,59.0,Minnesota,43.0,-4.0
12995,10/11/1997,U-A-B,29.0,Cincinnati,33.0, 
12996,10/11/1997,New Mexico State,10.0,Boise State,52.0, 
12997,10/11/1997,Kansas,7.0,Texas Tech,17.0,9.0
12998,10/11/1997,North Alabama,48.0,UL-Lafayette,40.0, 
12999,10/11/1997,New Mexico,36.0,San Diego State,21.0,3.0
13000,10/11/1997,Stanford,22.0,Arizona,28.0,-3.5
13001,10/11/1997,Fresno State,16.0,Hawaii,28.0,-6.0
13002,10/18/1997,Iowa,24.0,Michigan,28.0,7.5
13003,10/18/1997,Miami-Florida,45.0,Boston College,44.0,-4.5
13004,10/18/1997,North Carolina,20.0,No Carolina State,7.0,-11.5
13005,10/18/1997,Rutgers,35.0,Army,37.0,15.5
13006,10/18/1997,Temple,7.0,Syracuse,60.0,28.0
13007,10/18/1997,Duke,10.0,Virginia,13.0,16.0
13008,10/18/1997,Wisconsin,20.0,Purdue,45.0,2.5
13009,10/18/1997,Kent State,27.0,Western Michigan,50.0, 
13010,10/18/1997,Maryland,17.0,Wake Forest,35.0,8.5
13011,10/18/1997,Minnesota,15.0,Penn State,16.0,34.0
13012,10/18/1997,Virginia Military,7.0,Navy,42.0, 
13013,10/18/1997,Indiana,0.0,Ohio State,31.0,33.0
13014,10/18/1997,Kansas,6.0,Colorado,42.0,14.5
13015,10/18/1997,Texas Tech,0.0,Nebraska,29.0,37.0
13016,10/18/1997,Bowling Green,0.0,Ohio,24.0, 
13017,10/18/1997,Central Michigan,34.0,Ball State,37.0, 
13018,10/18/1997,Georgia,34.0,Vanderbilt,13.0,-10.0
13019,10/18/1997,Hawaii,3.0,Brigham Young,17.0,26.0
13020,10/18/1997,Marshall,21.0,Miami-Ohio,45.0, 
13021,10/18/1997,Northern Illinois,14.0,Toledo,41.0, 
13022,10/18/1997,Texas,29.0,Missouri,37.0,-4.0
13023,10/18/1997,Fresno State,20.0,Air Force,17.0,12.0
13024,10/18/1997,Texas A+M,17.0,Kansas State,36.0,-1.5
13025,10/18/1997,Baylor,23.0,Oklahoma,24.0,15.0
13026,10/18/1997,Colorado State,14.0,Wyoming,7.0,3.0
13027,10/18/1997,Arizona State,31.0,Stanford,14.0,1.5
13028,10/18/1997,Florida,24.0,Auburn,10.0,-11.0
13029,10/18/1997,Georgia Tech,0.0,Florida State,38.0,23.0
13030,10/18/1997,Michigan State,17.0,Northwestern,19.0,-13.0
13031,10/18/1997,Oregon State,10.0,U.C.L.A.,34.0,22.0
13032,10/18/1997,Southern Cal,20.0,Notre Dame,17.0,6.5
13033,10/18/1997,Washington,58.0,Arizona,28.0,-12.0
13034,10/18/1997,California,37.0,Washington State,63.0,17.0
13035,10/18/1997,Utah,13.0,Oregon,31.0,7.5
13036,10/18/1997,Arkansas State,14.0,Louisiana Tech,42.0, 
13037,10/18/1997,Idaho,23.0,Nevada-Reno,42.0, 
13038,10/18/1997,Akron,0.0,Eastern Michigan,45.0, 
13039,10/18/1997,UL-Monroe,14.0,Kentucky,49.0,25.0
13040,10/18/1997,South Carolina,39.0,Arkansas,13.0,-1.5
13041,10/18/1997,Tennessee,38.0,Alabama,21.0,-8.5
13042,10/18/1997,Boise State,17.0,North Texas,14.0, 
13043,10/18/1997,Cincinnati,38.0,Houston,41.0,-7.0
13044,10/18/1997,East Carolina,16.0,Tulane,33.0,8.0
13045,10/18/1997,Mississippi,36.0,Louisiana State,21.0,16.0
13046,10/18/1997,Tulsa,33.0,Texas Christian,22.0,7.5
13047,10/18/1997,New Mexico State,7.0,Utah State,38.0, 
13048,10/18/1997,Rice,35.0,New Mexico,23.0,1.5
13049,10/18/1997,San Jose State,10.0,UTEP,7.0,1.5
13050,10/18/1997,Nevada-Las Vegas,17.0,San Diego State,20.0,7.0
13051,10/25/1997,Pittsburgh,55.0,Rutgers,48.0,-15.0
13052,10/25/1997,Wake Forest,38.0,Duke,24.0,-3.0
13053,10/25/1997,Michigan,23.0,Michigan State,7.0,-2.5
13054,10/25/1997,Clemson,20.0,Maryland,9.0,-13.0
13055,10/25/1997,Colgate,27.0,Army,35.0, 
13056,10/25/1997,Toledo,35.0,Bowling Green,20.0, 
13057,10/25/1997,Kentucky,13.0,Georgia,23.0,8.5
13058,10/25/1997,Alabama,29.0,Mississippi,20.0,-1.5
13059,10/25/1997,Baylor,17.0,Iowa State,24.0,-6.0
13060,10/25/1997,Cincinnati,34.0,Miami-Ohio,31.0, 
13061,10/25/1997,Nebraska,35.0,Kansas,0.0,-33.0
13062,10/25/1997,Purdue,48.0,Illinois,3.0,-12.5
13063,10/25/1997,Texas Christian,10.0,Brigham Young,31.0,18.0
13064,10/25/1997,Indiana,0.0,Iowa,62.0,28.0
13065,10/25/1997,Texas A+M,13.0,Texas Tech,16.0,-6.0
13066,10/25/1997,Boston College,20.0,Notre Dame,52.0,14.5
13067,10/25/1997,U-C-F,28.0,Mississippi State,35.0, 
13068,10/25/1997,Kansas State,26.0,Oklahoma,7.0,-6.0
13069,10/25/1997,Houston,36.0,Louisville,22.0,2.0
13070,10/25/1997,Missouri,51.0,Oklahoma State,50.0,10.0
13071,10/25/1997,New Mexico,10.0,Utah,15.0,1.0
13072,10/25/1997,Wyoming,17.0,S-M-U,22.0,-7.0
13073,10/25/1997,Louisiana Tech,31.0,Boise State,27.0, 
13074,10/25/1997,California,17.0,U.C.L.A.,35.0,23.5
13075,10/25/1997,Colorado,47.0,Texas,30.0,-3.5
13076,10/25/1997,Memphis,10.0,East Carolina,32.0,2.5
13077,10/25/1997,Northwestern,6.0,Ohio State,49.0,21.0
13078,10/25/1997,Ohio,21.0,Akron,17.0, 
13079,10/25/1997,Virginia Tech,17.0,West Virginia,30.0,2.0
13080,10/25/1997,Temple,15.0,Miami-Florida,47.0,19.0
13081,10/25/1997,Washington,45.0,Oregon State,17.0,-21.5
13082,10/25/1997,Ball State,21.0,Northern Illinois,14.0, 
13083,10/25/1997,North Texas,10.0,Nevada-Reno,65.0, 
13084,10/25/1997,UL-Monroe,28.0,UL-Lafayette,21.0, 
13085,10/25/1997,Tulane,13.0,Southern Miss,34.0,8.0
13086,10/25/1997,Air Force,22.0,San Jose State,25.0,-13.5
13087,10/25/1997,Arizona,34.0,Washington State,35.0,15.5
13088,10/25/1997,Auburn,26.0,Arkansas,21.0,-17.0
13089,10/25/1997,Central Michigan,37.0,Kent State,60.0, 
13090,10/25/1997,Eastern Michigan,25.0,Marshall,48.0, 
13091,10/25/1997,Florida State,47.0,Virginia,21.0,-20.0
13092,10/25/1997,Vanderbilt,3.0,South Carolina,35.0,11.0
13093,10/25/1997,Wisconsin,22.0,Minnesota,21.0,-4.5
13094,10/25/1997,Utah State,63.0,Idaho,17.0, 
13095,10/25/1997,Arkansas State,20.0,New Mexico State,34.0, 
13096,10/25/1997,Nevada-Las Vegas,28.0,Fresno State,46.0,11.5
13097,10/25/1997,Oregon,22.0,Southern Cal,24.0,7.5
13098,10/25/1997,San Diego State,10.0,Hawaii,3.0,-6.5
13099,10/26/1997,Tulsa,8.0,Colorado State,44.0,25.5
13100,10/30/1997,North Carolina,16.0,Georgia Tech,13.0,-9.0
13101,11/01/1997,Clemson,33.0,Wake Forest,16.0,-3.0
13102,11/01/1997,Pittsburgh,21.0,Boston College,22.0,3.0
13103,11/01/1997,Rutgers,7.0,Temple,49.0,9.5
13104,11/01/1997,Minnesota,3.0,Michigan,24.0,24.5
13105,11/01/1997,Akron,14.0,Ball State,31.0, 
13106,11/01/1997,Florida,17.0,Georgia,37.0,-18.5
13107,11/01/1997,Illinois,6.0,Indiana,23.0,5.0
13108,11/01/1997,Marshall,45.0,Central Michigan,17.0, 
13109,11/01/1997,Miami-Ohio,28.0,Toledo,35.0, 
13110,11/01/1997,Ohio State,37.0,Michigan State,13.0,-6.0
13111,11/01/1997,South Carolina,7.0,Tennessee,22.0,19.0
13112,11/01/1997,Southern Miss,24.0,Cincinnati,17.0,-5.5
13113,11/01/1997,U-A-B,0.0,Virginia Tech,37.0, 
13114,11/01/1997,Virginia,45.0,Maryland,0.0,-9.0
13115,11/01/1997,Western Michigan,41.0,Eastern Michigan,38.0, 
13116,11/01/1997,Louisiana State,63.0,Kentucky,28.0,-4.0
13117,11/01/1997,Missouri,41.0,Colorado,31.0,14.0
13118,11/01/1997,Navy,17.0,Notre Dame,21.0,16.0
13119,11/01/1997,Oklahoma,7.0,Nebraska,69.0,35.5
13120,11/01/1997,Houston,3.0,Memphis,24.0,1.5
13121,11/01/1997,Iowa State,24.0,Kansas,34.0,7.5
13122,11/01/1997,Kansas State,13.0,Texas Tech,2.0,-5.5
13123,11/01/1997,Louisiana Tech,26.0,Alabama,20.0, 
13124,11/01/1997,Mississippi State,20.0,Auburn,0.0,17.0
13125,11/01/1997,Ohio,35.0,Northern Illinois,30.0, 
13126,11/01/1997,Oklahoma State,25.0,Texas A+M,28.0,7.0
13127,11/01/1997,Penn State,30.0,Northwestern,27.0,-16.0
13128,11/01/1997,Texas,21.0,Baylor,23.0,-8.0
13129,11/01/1997,Purdue,17.0,Iowa,35.0,11.0
13130,11/01/1997,East Carolina,45.0,Louisville,31.0,-3.0
13131,11/01/1997,Rice,6.0,S-M-U,24.0,-5.5
13132,11/01/1997,San Diego State,17.0,Wyoming,41.0,11.5
13133,11/01/1997,Utah,13.0,Tulsa,21.0,-9.5
13134,11/01/1997,Boise State,20.0,Utah State,24.0, 
